,G,Date0,Date,Opponent,WinLoss,TmScore,OppScore,W,L,Streak,GameType
0,1,"Wed, Oct 23, 2019",10/23/2019,Indiana Pacers,W,119,110,1,0,W 1,regular season
1,2,"Thu, Oct 24, 2019",10/24/2019,Atlanta Hawks,L,100,117,1,1,L 1,regular season
2,3,"Sat, Oct 26, 2019",10/26/2019,Philadelphia 76ers,L,111,117,1,2,L 2,regular season
3,4,"Mon, Oct 28, 2019",10/28/2019,Indiana Pacers,W,96,94,2,2,W 1,regular season
4,5,"Wed, Oct 30, 2019",10/30/2019,Toronto Raptors,L,113,125,2,3,L 1,regular season
5,6,"Fri, Nov 1, 2019",11/01/2019,Chicago Bulls,L,106,112,2,4,L 2,regular season
6,7,"Sat, Nov 2, 2019",11/02/2019,Brooklyn Nets,W,113,109,3,4,W 1,regular season
7,8,"Mon, Nov 4, 2019",11/04/2019,Washington Wizards,L,99,115,3,5,L 1,regular season
8,9,"Wed, Nov 6, 2019",11/06/2019,New York Knicks,W,122,102,4,5,W 1,regular season
9,10,"Fri, Nov 8, 2019",11/08/2019,Indiana Pacers,L,106,112,4,6,L 1,regular season
10,11,"Mon, Nov 11, 2019",11/11/2019,Minnesota Timberwolves,L,114,120,4,7,L 2,regular season
11,12,"Tue, Nov 12, 2019",11/12/2019,Miami Heat,L,108,117,4,8,L 3,regular season
12,13,"Fri, Nov 15, 2019",11/15/2019,Charlotte Hornets,L,106,109,4,9,L 4,regular season
13,14,"Wed, Nov 20, 2019",11/20/2019,Chicago Bulls,L,89,109,4,10,L 5,regular season
14,15,"Fri, Nov 22, 2019",11/22/2019,Atlanta Hawks,W,128,103,5,10,W 1,regular season
15,16,"Sat, Nov 23, 2019",11/23/2019,Milwaukee Bucks,L,90,104,5,11,L 1,regular season
16,17,"Mon, Nov 25, 2019",11/25/2019,Orlando Magic,W,103,88,6,11,W 1,regular season
17,18,"Wed, Nov 27, 2019",11/27/2019,Charlotte Hornets,L,101,102,6,12,L 1,regular season
18,19,"Fri, Nov 29, 2019",11/29/2019,Charlotte Hornets,L,107,110,6,13,L 2,regular season
19,20,"Sun, Dec 1, 2019",12/01/2019,San Antonio Spurs,W,132,98,7,13,W 1,regular season
20,21,"Tue, Dec 3, 2019",12/03/2019,Cleveland Cavaliers,W,127,94,8,13,W 2,regular season
21,22,"Wed, Dec 4, 2019",12/04/2019,Milwaukee Bucks,L,103,127,8,14,L 1,regular season
22,23,"Fri, Dec 6, 2019",12/06/2019,Indiana Pacers,W,108,101,9,14,W 1,regular season
23,24,"Mon, Dec 9, 2019",12/09/2019,New Orleans Pelicans,W,105,103,10,14,W 2,regular season
24,25,"Thu, Dec 12, 2019",12/12/2019,Dallas Mavericks,L,111,122,10,15,L 1,regular season
25,26,"Sat, Dec 14, 2019",12/14/2019,Houston Rockets,W,115,107,11,15,W 1,regular season
26,27,"Mon, Dec 16, 2019",12/16/2019,Washington Wizards,L,119,133,11,16,L 1,regular season
27,28,"Wed, Dec 18, 2019",12/18/2019,Toronto Raptors,L,99,112,11,17,L 2,regular season
28,29,"Fri, Dec 20, 2019",12/20/2019,Boston Celtics,L,93,114,11,18,L 3,regular season
29,30,"Sat, Dec 21, 2019",12/21/2019,Chicago Bulls,L,107,119,11,19,L 4,regular season
30,31,"Mon, Dec 23, 2019",12/23/2019,Philadelphia 76ers,L,109,125,11,20,L 5,regular season
31,32,"Thu, Dec 26, 2019",12/26/2019,Washington Wizards,W,132,102,12,20,W 1,regular season
32,33,"Sat, Dec 28, 2019",12/28/2019,San Antonio Spurs,L,109,136,12,21,L 1,regular season
33,34,"Mon, Dec 30, 2019",12/30/2019,Utah Jazz,L,81,104,12,22,L 2,regular season
34,35,"Thu, Jan 2, 2020",01/02/2020,Los Angeles Clippers,L,112,126,12,23,L 3,regular season
35,36,"Sat, Jan 4, 2020",01/04/2020,Golden State Warriors,W,111,104,13,23,W 1,regular season
36,37,"Sun, Jan 5, 2020",01/05/2020,Los Angeles Lakers,L,99,106,13,24,L 1,regular season
37,38,"Tue, Jan 7, 2020",01/07/2020,Cleveland Cavaliers,W,115,113,14,24,W 1,regular season
38,39,"Thu, Jan 9, 2020",01/09/2020,Cleveland Cavaliers,L,112,115,14,25,L 1,regular season
39,40,"Sat, Jan 11, 2020",01/11/2020,Chicago Bulls,L,99,108,14,26,L 2,regular season
40,41,"Mon, Jan 13, 2020",01/13/2020,New Orleans Pelicans,L,110,117,14,27,L 3,regular season
41,42,"Wed, Jan 15, 2020",01/15/2020,Boston Celtics,W,116,103,15,27,W 1,regular season
42,43,"Sat, Jan 18, 2020",01/18/2020,Atlanta Hawks,W,136,103,16,27,W 2,regular season
43,44,"Mon, Jan 20, 2020",01/20/2020,Washington Wizards,L,100,106,16,28,L 1,regular season
44,45,"Wed, Jan 22, 2020",01/22/2020,Sacramento Kings,W,127,106,17,28,W 1,regular season
45,46,"Fri, Jan 24, 2020",01/24/2020,Memphis Grizzlies,L,112,125,17,29,L 1,regular season
46,47,"Sat, Jan 25, 2020",01/25/2020,Brooklyn Nets,L,111,121,17,30,L 2,regular season
47,48,"Mon, Jan 27, 2020",01/27/2020,Cleveland Cavaliers,L,100,115,17,31,L 3,regular season
48,49,"Wed, Jan 29, 2020",01/29/2020,Brooklyn Nets,L,115,125,17,32,L 4,regular season
49,50,"Fri, Jan 31, 2020",01/31/2020,Toronto Raptors,L,92,105,17,33,L 5,regular season
50,51,"Sun, Feb 2, 2020",02/02/2020,Denver Nuggets,W,128,123,18,33,W 1,regular season
51,52,"Mon, Feb 3, 2020",02/03/2020,Memphis Grizzlies,L,82,96,18,34,L 1,regular season
52,53,"Wed, Feb 5, 2020",02/05/2020,Phoenix Suns,W,116,108,19,34,W 1,regular season
53,54,"Fri, Feb 7, 2020",02/07/2020,Oklahoma City Thunder,L,101,108,19,35,L 1,regular season
54,55,"Sat, Feb 8, 2020",02/08/2020,New York Knicks,L,92,95,19,36,L 2,regular season
55,56,"Mon, Feb 10, 2020",02/10/2020,Charlotte Hornets,L,76,87,19,37,L 3,regular season
56,57,"Wed, Feb 12, 2020",02/12/2020,Orlando Magic,L,112,116,19,38,L 4,regular season
57,58,"Thu, Feb 20, 2020",02/20/2020,Milwaukee Bucks,L,106,126,19,39,L 5,regular season
58,59,"Sun, Feb 23, 2020",02/23/2020,Portland Trail Blazers,L,104,107,19,40,L 6,regular season
59,60,"Tue, Feb 25, 2020",02/25/2020,Denver Nuggets,L,98,115,19,41,L 7,regular season
60,61,"Fri, Feb 28, 2020",02/28/2020,Phoenix Suns,W,113,111,20,41,W 1,regular season
61,62,"Sun, Mar 1, 2020",03/01/2020,Sacramento Kings,L,100,106,20,42,L 1,regular season
62,63,"Wed, Mar 4, 2020",03/04/2020,Oklahoma City Thunder,L,107,114,20,43,L 2,regular season
63,64,"Sat, Mar 7, 2020",03/07/2020,Utah Jazz,L,105,111,20,44,L 3,regular season
64,65,"Sun, Mar 8, 2020",03/08/2020,New York Knicks,L,84,96,20,45,L 4,regular season
65,66,"Wed, Mar 11, 2020",03/11/2020,Philadelphia 76ers,L,106,124,20,46,L 5,regular season
